"R10,R9",,51k,0402,,Unconfirmed,0402WGF5102TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 50V 51kΩ 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF5102TCE) of this part does not match the one (51k) provided in your BOM. Please confirm;,C25794,https://jlcpcb.com/partdetail/26537-0402WGF5102TCE/C25794,Basic,4,4 JLCPCB,0.0036
R11,,22k,0402,,Unconfirmed,0402WGF2202TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 22kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF2202TCE) of this part does not match the one (22k) provided in your BOM. Please confirm;,C25768,https://jlcpcb.com/partdetail/26511-0402WGF2202TCE/C25768,Basic,2,2 JLCPCB,0.0016
"R12,R32",,100k,0402,,Unconfirmed,0402WGF1003TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 100kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF1003TCE) of this part does not match the one (100k) provided in your BOM. Please confirm;,C25741,https://jlcpcb.com/partdetail/26484-0402WGF1003TCE/C25741,Basic,4,4 JLCPCB,0.0032
R13,,120,0402,,Unconfirmed,0402WGF1200TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 120Ω 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF1200TCE) of this part does not match the one (120) provided in your BOM. Please confirm;,C25079,https://jlcpcb.com/partdetail/25822-0402WGF1200TCE/C25079,Basic,2,2 JLCPCB,0.0014
"R14,R15,R16,R17,R18,R19,R20,R21,R24,R27,R28",,100,0402,,Unconfirmed,0402WGF1000TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 100Ω 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF1000TCE) of this part does not match the one (100) provided in your BOM. Please confirm;,C25076,https://jlcpcb.com/partdetail/25819-0402WGF1000TCE/C25076,Basic,22,22 JLCPCB,0.0154
"R22,R30,R5,R7",,1K,0402,,Unconfirmed,0402WGF1001TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 1kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF1001TCE) of this part does not match the one (1K) provided in your BOM. Please confirm;,C11702,https://jlcpcb.com/partdetail/12256-0402WGF1001TCE/C11702,Basic,8,8 JLCPCB,0.0056
"R25,R31,R8",,10K,0402,,Unconfirmed,0402WGF1002TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 10kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF1002TCE) of this part does not match the one (10K) provided in your BOM. Please confirm;,C25744,https://jlcpcb.com/partdetail/26487-0402WGF1002TCE/C25744,Basic,6,6 JLCPCB,0.0048
R26,,2.2K,0402,,Unconfirmed,0402WGF2201TCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 2.2kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF2201TCE) of this part does not match the one (2.2K) provided in your BOM. Please confirm;,C25879,https://jlcpcb.com/partdetail/26622-0402WGF2201TCE/C25879,Basic,2,2 JLCPCB,0.0016
R29,,53.6,0402,,Unconfirmed,0402WGF536JTCE,UNI-ROYAL(Uniroyal Elec),0402,-55℃~+155℃ 50V 53.6Ω 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS,Chip Resistor - Surface Mount,1.The comment (0402WGF536JTCE) of this part does not match the one (53.6) provided in your BOM. Please confirm;,C423156,https://jlcpcb.com/partdetail/416106-0402WGF536JTCE/C423156,Extended,20,20 JLCPCB,0.014
SW1,,SW_Push,SW-SMD_L3.9-W3.0-P4.45,,Select by Customer,TS-1088-AR02016,XUNPU,"SMD,4x3mm","-30℃~+80℃ 1.6N 100,000 cycles 12V 2mm 3mm 4mm 50mA Black Round Button SMD(SMT) Tab SPST Surface Mount,Vertical Without Bracket SMD,4x3mm Tactile Switches ROHS",Tactile Switches,,C720477,https://jlcpcb.com/partdetail/XUNPU-TS_1088AR02016/C720477,Basic,2,2 JLCPCB,0.096
U1,,ICE40UP5K-SG48ITR,QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm,,Select by Customer,ICE40UP5K-SG48I,Lattice,QFN-48-EP(7x7),-40℃~+100℃ 1171456bit 5280 660 QFN-48-EP(7x7) Programmable Logic Device (CPLDs/FPGAs) ROHS,Programmable Logic Device (CPLDs/FPGAs),,C2678152,https://jlcpcb.com/partdetail/Lattice-ICE40UP5KSG48I/C2678152,Extended,2,2 JLCPCB,13.5164
U2,,RP2350A-QFN60,RP2350A_QFN-60_EP_7.75x7.75_Pitch0.4mm,,Select by Customer,RP2350A,Raspberry Pi,QFN-60-EP(7x7),QFN-60-EP(7x7) Microcontrollers (MCU/MPU/SOC) ROHS,Microcontrollers (MCU/MPU/SOC),,C42411118,https://jlcpcb.com/partdetail/RaspberryPi-RP2350A/C42411118,Extended,2,2 JLCPCB,2.4926
U3,,W25Q128JVP,WSON-8-1EP_6x5mm_P1.27mm_EP3.4x4.3mm,,Unconfirmed,W25Q128JVPIQ,Winbond Elec,WSON-8-EP(5x6),"-40℃~+85℃ 100,000 cycles 10uA 120ms@(32KB) 128Mbit 133MHz 2.7V~3.6V 20 Years SPI WSON-8-EP(5x6) NOR FLASH ROHS",NOR FLASH,1.The comment (W25Q128JVPIQ) of this part does not match the one (W25Q128JVP) provided in your BOM. Please confirm;,C190862,https://jlcpcb.com/partdetail/WinbondElec-W25Q128JVPIQ/C190862,Extended,2,2 JLCPCB,6.179
U4,,RT8075ZQW,WDFN-10_L3.0-W3.0-P0.50-BL-EP,,Select by System,RT8075ZQW,Richtek Tech,WDFN-10-EP(3x3),-40℃~+125℃ 1.25MHz 1A 2 2.5V~5.5V 600mV~5.5V 70uA Adjustable Buck Buck Built-in Yes WDFN-10-EP(3x3) DC-DC Converters ROHS,DC-DC Converters,,C250416,https://jlcpcb.com/partdetail/RichtekTech-RT8075ZQW/C250416,Extended,2,2 JLCPCB,1.0634
U7,,AD8313xRM,MSOP-8_L3.0-W3.0-P0.65-LS4.9-BL,,Select by Customer,AD8313ARMZ-REEL,Analog Devices,MSOP-8,-40℃~+85℃ -60dBm~10dBm 100MHz~2.5GHz 13.7mA 2.7V~5.5V ±1.0dB MSOP-8 RF Detectors ROHS,RF Detectors,,C652686,https://jlcpcb.com/partdetail/AnalogDevices-AD8313ARMZREEL/C652686,Extended,2,2 JLCPCB,14.1658
U8,,TLV3501AID,SOP-8_L4.9-W3.9-P1.27-LS6.0-BL,,Select by System,TLV3501AID,Texas Instruments,SOIC-8,"-2.75V~-1.35V、1.35V~2.75V -40℃~+125℃ 1 1.5ns 1mV 2.7V~5.5V 2pA 2pA 3.2mA 4.5ns 5.5V 5uV/℃ 6mV 70dB CMOS Push-pull Rail-to-Rail Input, Rail-to-Rail Output SOIC-8 Comparators ROHS",Comparators,,C2861858,https://jlcpcb.com/partdetail/TexasInstruments-TLV3501AID/C2861858,Extended,2,2 JLCPCB,3.4094
"U10,U6",,SPF5189Z,SOT-343-4_L2.0-W1.3-P1.30-LS2.1-BR,,Select by Customer,PSA4-5043+,Mini-Circuits,SOT-343,0.75dB 18.4dB 19.8dBm 3V、5V 50MHz~4GHz 58mA SOT-343 RF Amplifiers ROHS,RF Amplifiers,,C5240848,https://jlcpcb.com/partdetail/MiniCircuits-PSA4_5043/C5240848,Extended,4,4 JLCPCB,9.232
"X1,X2",,TA0970B,FILTER-SMD_6P-L3.8-W3.8-P1.27-TL-3,,Select by Customer,TA0970A,TST,SMD3838-6P,-40℃~+85℃ 1.09GHz 2.3dB、3dB 50Ω SMD3838-6P SAW Filters ROHS,SAW Filters,,C7115531,https://jlcpcb.com/partdetail/TST-TA0970A/C7115531,Extended,4,4 JLCPCB,6.1568
Y1,,Crystal_GND24,Crystal_SMD_3225-4Pin_3.2x2.5mm,,Select by Customer,X322512MSB4SI,YXC Crystal Oscillators,SMD3225-4P,-40℃~+85℃ 12MHz 20pF Crystal Oscillator ±10ppm ±20ppm SMD3225-4P Crystals ROHS,Crystals,,C9002,https://jlcpcb.com/partdetail/YXC_CrystalOscillators-X322512MSB4SI/C9002,Basic,2,2 JLCPCB,0.1462
J4,,Conn_Coaxial,SMA_BAT_Wireless_BWSMA-KWE-Z001,,No matches,No Part Selected,,,,,,,,,,,
